Aa,Ad,Ba,Bd,s1,s2,p
2,2,1,1,3,1,0.102420764081083
2,2,1,1,3,2,0.05037593128537113
2,2,1,1,3,3,0.008672720500477212
2,2,1,2,0,0,0.0952425365277827
2,2,1,2,0,1,0.0656815182785742
2,2,1,2,0,2,0.030344280345852605
2,2,1,2,0,3,0.010706410637104284
2,2,1,2,1,0,0.13236684785969444
2,2,1,2,1,1,0.13429178898809135
2,2,1,2,1,2,0.05177012600028081
2,2,1,2,1,3,0.019538269545262846
2,2,1,2,2,0,0.1072256081979732
2,2,1,2,2,1,0.10106472862594292
2,2,1,2,2,2,0.04450076934451596
2,2,1,2,2,3,0.014247530101470651
2,2,1,2,3,0,0.0765165470011653
2,2,1,2,3,1,0.07330073719365458
2,2,1,2,3,2,0.03643261802063416
2,2,1,2,3,3,0.006769683332000025
2,2,1,3,0,0,0.12102715972076784
2,2,1,3,0,1,0.09005401846036613
2,2,1,3,0,2,0.042329628990322
2,2,1,3,0,3,0.016079666748975784
2,2,1,3,1,0,0.1340529384827388
2,2,1,3,1,1,0.14657280759724078
2,2,1,3,1,2,0.057832424816760965
2,2,1,3,1,3,0.025155998453031864
2,2,1,3,2,0,0.0944279182886495
2,2,1,3,2,1,0.08810074393380664
2,2,1,3,2,2,0.040094431353390164
2,2,1,3,2,3,0.014444470689858905
2,2,1,3,3,0,0.05014158619428995
2,2,1,3,3,1,0.04971101114814644
2,2,1,3,3,2,0.024967875874341947
2,2,1,3,3,3,0.005007319247312267
2,2,2,0,0,0,0.04360121897307743
2,2,2,0,0,1,0.03345092076994373
2,2,2,0,0,2,0.01858588426963396
2,2,2,0,0,3,0.007889604519062548
2,2,2,0,1,0,0.0928956173054761
2,2,2,0,1,1,0.1006928702867898
2,2,2,0,1,2,0.04594270012580301
2,2,2,0,1,3,0.01828210489823822
2,2,2,0,2,0,0.09150525839555067
2,2,2,0,2,1,0.11239363461420095
2,2,2,0,2,2,0.06051490408374007
2,2,2,0,2,3,0.022071300263366157
2,2,2,0,3,0,0.12107760222107579
2,2,2,0,3,1,0.13267154150761742
2,2,2,0,3,2,0.08185888024379961
2,2,2,0,3,3,0.016565957522624568
2,2,2,1,0,0,0.06081692660861352
2,2,2,1,0,1,0.050343330159252665
2,2,2,1,0,2,0.028459338310658274
2,2,2,1,0,3,0.013006556479655172
2,2,2,1,1,0,0.1032681237189051
2,2,2,1,1,1,0.12063591374981192
2,2,2,1,1,2,0.056335563875526296
2,2,2,1,1,3,0.025837804568822304
2,2,2,1,2,0,0.08845490061781187
2,2,2,1,2,1,0.10754633802166137
2,2,2,1,2,2,0.059848440502430995
2,2,2,1,2,3,0.024562010784920534
2,2,2,1,3,0,0.08709244178613651
2,2,2,1,3,1,0.09876338801756887
2,2,2,1,3,2,0.06157876373009568
2,2,2,1,3,3,0.01345015906812897
2,2,2,2,0,0,0.0801124585308993
2,2,2,2,0,1,0.07155262258724189
2,2,2,2,0,2,0.0411543854310968
2,2,2,2,0,3,0.0202497273854613
2,2,2,2,1,0,0.1084144323477752
2,2,2,2,1,1,0.1364910792853607
2,2,2,2,1,2,0.06523768297209637
2,2,2,2,1,3,0.034485360790071425
2,2,2,2,2,0,0.08075092363209557
2,2,2,2,2,1,0.0971850116330427
2,2,2,2,2,2,0.05589758947123516
2,2,2,2,2,3,0.025813664953357858
2,2,2,2,3,0,0.05916254864157539
2,2,2,2,3,1,0.06943268127419572
2,2,2,2,3,2,0.04374675905578378
2,2,2,2,3,3,0.010313072008710844
2,2,2,3,0,0,0.09984364362956252
2,2,2,3,0,1,0.09621747233344079
2,2,2,3,0,2,0.05630568081447427
2,2,2,3,0,3,0.029827771103380047
2,2,2,3,1,0,0.10768437337135481
2,2,2,3,1,1,0.14610890596931506
2,2,2,3,1,2,0.07147582574765485
2,2,2,3,1,3,0.04354704700391692
2,2,2,3,2,0,0.06974576935640421
2,2,2,3,2,1,0.08308980236694431
2,2,2,3,2,2,0.04939444299533639
2,2,2,3,2,3,0.02566730026437687
2,2,2,3,3,0,0.038024022066242585
2,2,2,3,3,1,0.04618241768185932
2,2,2,3,3,2,0.029403943113477535
2,2,2,3,3,3,0.007481582182259496
2,2,3,0,0,0,0.03603888442353241
2,2,3,0,0,1,0.03580915319084408
2,2,3,0,0,2,0.02477000580401287
2,2,3,0,0,3,0.014663381018661008
2,2,3,0,1,0,0.074766439552198
2,2,3,0,1,1,0.10056737873878242
2,2,3,0,1,2,0.05689045706585006
2,2,3,0,1,3,0.031708702766110174
2,2,3,0,2,0,0.06771714398667279
2,2,3,0,2,1,0.1062050074645888
2,2,3,0,2,2,0.07469499645482876
2,2,3,0,2,3,0.03929539022726416
2,2,3,0,3,0,0.09199387745391208
2,2,3,0,3,1,0.12349147295126268
2,2,3,0,3,2,0.09658838500732922
2,2,3,0,3,3,0.024799323894150394
2,2,3,1,0,0,0.04928205489196352
2,2,3,1,0,1,0.05283473647906087
2,2,3,1,0,2,0.037184274222278386
2,2,3,1,0,3,0.023699154259106996
2,2,3,1,1,0,0.08148344686777029
2,2,3,1,1,1,0.11812087593929428
2,2,3,1,1,2,0.06839072124707582
2,2,3,1,1,3,0.04393387585658288
2,2,3,1,2,0,0.06417503457857554
2,2,3,1,2,1,0.09963009310951138
2,2,3,1,2,2,0.07242251977469834
2,2,3,1,2,3,0.042871554948441436
2,2,3,1,3,0,0.06487348226406064
2,2,3,1,3,1,0.09012531719813109
2,2,3,1,3,2,0.07123307651051539
2,2,3,1,3,3,0.019739781852933392
2,2,3,2,0,0,0.06350862498500459
2,2,3,2,0,1,0.07346347591613844
2,2,3,2,0,2,0.0526040210370139
2,2,3,2,0,3,0.03609591113981606
2,2,3,2,1,0,0.0836870997294205
2,2,3,2,1,1,0.1307442565867098
2,2,3,2,1,2,0.07747853092678367
2,2,3,2,1,3,0.05736499959154439
2,2,3,2,2,0,0.05731390800987262
2,2,3,2,2,1,0.08807699953270309
2,2,3,2,2,2,0.0661732071754478
2,2,3,2,2,3,0.04407814387023863
2,2,3,2,3,0,0.043112373142618385
2,2,3,2,3,1,0.06198449603620675
2,2,3,2,3,2,0.04950680866537235
2,2,3,2,3,3,0.014807143655108988
2,2,3,3,0,0,0.07732956578209177
2,2,3,3,0,1,0.09651445445669157
2,2,3,3,0,2,0.07031492794317995
2,2,3,3,0,3,0.05194600219216314
2,2,3,3,1,0,0.08121132606872071
2,2,3,3,1,1,0.13673747023786445
2,2,3,3,1,2,0.0829343663349689
2,2,3,3,1,3,0.07077231972091759
2,2,3,3,2,0,0.048364075773259574
2,2,3,3,2,1,0.07357045571746623
2,2,3,3,2,2,0.05712940439298668
2,2,3,3,2,3,0.042819966208424376
2,2,3,3,3,0,0.027071081609183954
2,2,3,3,3,1,0.04027989246884402
2,2,3,3,3,2,0.03251001134390795
2,2,3,3,3,3,0.010494679749329204
2,3,0,0,0,0,0.055748653203093176
2,3,0,0,0,1,0.020522954172743163
2,3,0,0,0,2,0.006275643430445553
2,3,0,0,0,3,0.0010124740324402716
2,3,0,0,1,0,0.13256038455612218
2,3,0,0,1,1,0.07694720265725565
2,3,0,0,1,2,0.0191664333380084
2,3,0,0,1,3,0.002915803748477216
2,3,0,0,2,0,0.1589402487336429
2,3,0,0,2,1,0.0974657025082944
2,3,0,0,2,2,0.025736527653521864
2,3,0,0,2,3,0.0033004812214557475
2,3,0,0,3,0,0.21931295867204154
2,3,0,0,3,1,0.13552767901890028
2,3,0,0,3,2,0.04089782634860806
2,3,0,0,3,3,0.003669026704949694
2,3,0,1,0,0,0.08138080241150338
2,3,0,1,0,1,0.032324773361213935
2,3,0,1,0,2,0.010056840891807556
2,3,0,1,0,3,0.001746838439977083
2,3,0,1,1,0,0.15422208357126435
2,3,0,1,1,1,0.09647893105184079
2,3,0,1,1,2,0.024596266071265957
2,3,0,1,1,3,0.004312702018159899
2,3,0,1,2,0,0.1607946094094769
2,3,0,1,2,1,0.0976039690134167
2,3,0,1,2,2,0.02663803532719533
2,3,0,1,2,3,0.0038439259642470695
2,3,0,1,3,0,0.16509833694562387
2,3,0,1,3,1,0.10558639324620323
2,3,0,1,3,2,0.032197869975295584
2,3,0,1,3,3,0.0031176223015083435
2,3,0,2,0,0,0.1126923405980514
2,3,0,2,0,1,0.04829653188038107
2,3,0,2,0,2,0.015287967208078904
2,3,0,2,0,3,0.002858949149406585
2,3,0,2,1,0,0.17020182833564187
2,3,0,2,1,1,0.11475113076593185
2,3,0,2,1,2,0.029942075814762718
2,3,0,2,1,3,0.0060509763846675595
2,3,0,2,2,0,0.15430994826756989
2,3,0,2,2,1,0.09271883864282937
2,3,0,2,2,2,0.026154069472098564
2,3,0,2,2,3,0.004246758908490263
2,3,0,2,3,0,0.11789786679674179
2,3,0,2,3,1,0.07803200263106992
2,3,0,2,3,2,0.024045781794411712
2,3,0,2,3,3,0.0025129333498663704
2,3,0,3,0,0,0.14808837212379256
2,3,0,3,0,1,0.06847791540681152
2,3,0,3,0,2,0.022054236840718677
2,3,0,3,0,3,0.004440319799939479
2,3,0,3,1,0,0.17825265377869964
2,3,0,3,1,1,0.1295196293707803
2,3,0,3,1,2,0.034589856266119476
2,3,0,3,1,3,0.008056670315180741
2,3,0,3,2,0,0.14053046867736343
2,3,0,3,2,1,0.0835838971294626
2,3,0,3,2,2,0.024368594647306816
2,3,0,3,2,3,0.0044524015677434685
2,3,0,3,3,0,0.07989568492455046
2,3,0,3,3,1,0.05472574459057822
2,3,0,3,3,2,0.0170413811343807
2,3,0,3,3,3,0.00192217342657195
2,3,1,0,0,0,0.05209523834749611
2,3,1,0,0,1,0.02483800963552296
2,3,1,0,0,2,0.009455665081528234
2,3,1,0,0,3,0.002127422364991136
2,3,1,0,1,0,0.12061912436876492
2,3,1,0,1,1,0.086884476222169
2,3,1,0,1,2,0.02683213013951021
2,3,1,0,1,3,0.0057174386072188265
2,3,1,0,2,0,0.1329772695584359
2,3,1,0,2,1,0.10412284761556635
2,3,1,0,2,2,0.0359145190681887
2,3,1,0,2,3,0.006643269859772359
2,3,1,0,3,0,0.18838674743421674
2,3,1,0,3,1,0.1426192465876328
2,3,1,0,3,2,0.05455697385869327
2,3,1,0,3,3,0.0062096212502926055
2,3,1,1,0,0,0.07521903148095246
2,3,1,1,0,1,0.03869497091520605
2,3,1,1,0,2,0.014987787283074988
2,3,1,1,0,3,0.0036304853404882046
2,3,1,1,1,0,0.13880052297211498
2,3,1,1,1,1,0.1077516562411115
2,3,1,1,1,2,0.03405847131980215
2,3,1,1,1,3,0.00836439997685486
2,3,1,1,2,0,0.13306294406309835
2,3,1,1,2,1,0.10313446451603156
2,3,1,1,2,2,0.036767526480899655
2,3,1,1,2,3,0.0076528246583007446
2,3,1,1,3,0,0.14027196239910344
2,3,1,1,3,1,0.10990063760962668
2,3,1,1,3,2,0.04248340413149854
2,3,1,1,3,3,0.005218910611835869
2,3,1,2,0,0,0.10284500674565897
2,3,1,2,0,1,0.057084476670548105
2,3,1,2,0,2,0.022496177302730812
2,3,1,2,0,3,0.005866801852422696
2,3,1,2,1,0,0.15124875190592008
2,3,1,2,1,1,0.12654106564765596
2,3,1,2,1,2,0.040937462243816676
2,3,1,2,1,3,0.01158760921402002
2,3,1,2,2,0,0.12608476433675214
2,3,1,2,2,1,0.09673583064108465
2,3,1,2,2,2,0.035643844361581856
2,3,1,2,2,3,0.00834809528229079
2,3,1,2,3,0,0.09890475323107902
2,3,1,2,3,1,0.08019514045011007
2,3,1,2,3,2,0.03132666123440906
2,3,1,2,3,3,0.004153558879918935
2,3,1,3,0,0,0.13325044508809086
2,3,1,3,0,1,0.07980158308252891
2,3,1,3,0,2,0.03199704818350486
2,3,1,3,0,3,0.008983966770701011
2,3,1,3,1,0,0.15617894333781726
2,3,1,3,1,1,0.14082151234585819
2,3,1,3,1,2,0.046627986911314215
2,3,1,3,1,3,0.01521187934909311
2,3,1,3,2,0,0.1132134636673522
2,3,1,3,2,1,0.08598068401458538
2,3,1,3,2,2,0.032744219802191485
2,3,1,3,2,3,0.008629447983303036
2,3,1,3,3,0,0.06608356110071677
2,3,1,3,3,1,0.055453105939318514
2,3,1,3,3,2,0.02188965395265189
2,3,1,3,3,3,0.003132498470972425
2,3,2,0,0,0,0.04702309430179073
2,3,2,0,0,1,0.029036430875106562
2,3,2,0,0,2,0.013761805885349051
2,3,2,0,0,3,0.0043179048998339
2,3,2,0,1,0,0.10601519408333428
2,3,2,0,1,1,0.0947634937262246
2,3,2,0,1,2,0.03628428132985178
2,3,2,0,1,3,0.010829147152154547
2,3,2,0,2,0,0.10746584539430165
2,3,2,0,2,1,0.10744588360205196
2,3,2,0,2,2,0.0484105128673594
2,3,2,0,2,3,0.012916238274731724
2,3,2,0,3,0,0.15630969917757465
2,3,2,0,3,1,0.14496988691523235
2,3,2,0,3,2,0.0702991129127105
2,3,2,0,3,3,0.010151468602392508
2,3,2,1,0,0,0.06699085835350714
2,3,2,1,0,1,0.04463295040994595
2,3,2,1,0,2,0.021522637838036533
2,3,2,1,0,3,0.007270406113038588
2,3,2,1,1,0,0.12036983756822904
2,3,2,1,1,1,0.11595713100322566
2,3,2,1,1,2,0.0454425983464285
2,3,2,1,1,3,0.015631554461098127
2,3,2,1,2,0,0.10610230212631172
2,3,2,1,2,1,0.10500795322842978
2,3,2,1,2,2,0.0488999790453188
2,3,2,1,2,3,0.01468082788731142
2,3,2,1,3,0,0.11483680018418004
2,3,2,1,3,1,0.11022357807966768
2,3,2,1,3,2,0.05401240447375365
2,3,2,1,3,3,0.008418180881517532
2,3,2,2,0,0,0.09019751873570396
2,3,2,2,0,1,0.06483994981449158
2,3,2,2,0,2,0.03181194901544159
2,3,2,2,0,3,0.011569616879617328
2,3,2,2,1,0,0.12916413679532615
2,3,2,2,1,1,0.13409993550293706
2,3,2,2,1,2,0.05378764076914277
2,3,2,2,1,3,0.02132479135462414
2,3,2,2,2,0,0.0990042559423797
2,3,2,2,2,1,0.09699052607036739
2,3,2,2,2,2,0.04668231363650996
2,3,2,2,2,3,0.015770292770005606
2,3,2,2,3,0,0.07973535791684035
2,3,2,2,3,1,0.07920378196522479
2,3,2,2,3,2,0.03922038814609821
2,3,2,2,3,3,0.006597544685289476
2,3,2,3,0,0,0.1149043204163381
2,3,2,3,0,1,0.08912354720193148
2,3,2,3,0,2,0.04448850146633395
2,3,2,3,0,3,0.017419753486899406
2,3,2,3,1,0,0.13113811510191217
2,3,2,3,1,1,0.1467311752813882
2,3,2,3,1,2,0.06023716934364691
2,3,2,3,1,3,0.027525177800391768
2,3,2,3,2,0,0.08740688460757919
2,3,2,3,2,1,0.08476160196518649
2,3,2,3,2,2,0.04216564916755051
2,3,2,3,2,3,0.016028455818466666
2,3,2,3,3,0,0.05238217571093701
2,3,2,3,3,1,0.0538492989732626
2,3,2,3,3,2,0.02694591796472206
2,3,2,3,3,3,0.00489225569345346
2,3,3,0,0,0,0.04067076531432678
2,3,3,0,0,1,0.03252577396273123
2,3,3,0,0,2,0.019191845569728534
2,3,3,0,0,3,0.00839750732717548
2,3,3,0,1,0,0.08928490075744089
2,3,3,0,1,1,0.09903709808659994
2,3,3,0,1,2,0.047015370798946264
2,3,3,0,1,3,0.019653729142859237
2,3,3,0,2,0,0.08321880474073758
2,3,3,0,2,1,0.10624083922325946
2,3,3,0,2,2,0.06252695481934242
2,3,3,0,2,3,0.0240629111745162
2,3,3,0,3,0,0.12427376981050658
2,3,3,0,3,1,0.14120023792572398
2,3,3,0,3,2,0.08679753320404579
2,3,3,0,3,3,0.015901958142059636
2,3,3,1,0,0,0.05697586964976652
2,3,3,1,0,1,0.04916366866496457
2,3,3,1,0,2,0.029514884638691476
2,3,3,1,0,3,0.013904016311439818
2,3,3,1,1,0,0.09968547015608248
2,3,3,1,1,1,0.11916770725384221
2,3,3,1,1,2,0.057901361432519914
2,3,3,1,1,3,0.02789697793877219
2,3,3,1,2,0,0.08079418433995514
2,3,3,1,2,1,0.10210057406648315
2,3,3,1,2,2,0.062106999352111794
2,3,3,1,2,3,0.026894715002134157
2,3,3,1,3,0,0.08977985668912385
2,3,3,1,3,1,0.10556900126489686
2,3,3,1,3,2,0.06557757135075523
2,3,3,1,3,3,0.012967141888460758
2,3,3,2,0,0,0.07527453996952188
2,3,3,2,0,1,0.07008247906723385
2,3,3,2,0,2,0.04280691882469514
2,3,3,2,0,3,0.021710942394630936
2,3,3,2,1,0,0.10496251592755962
2,3,3,2,1,1,0.13522836286913742
2,3,3,2,1,2,0.06724905942174128
2,3,3,2,1,3,0.037343746024569045
2,3,3,2,2,0,0.07397538894484144
2,3,3,2,2,1,0.09253657145418255
2,3,3,2,2,2,0.058178476644946395
2,3,3,2,2,3,0.028348772219101027
2,3,3,2,3,0,0.06116836500488119
2,3,3,2,3,1,0.07443649695226826
2,3,3,2,3,2,0.04672526831326179
2,3,3,2,3,3,0.009972095967428199
2,3,3,3,0,0,0.09395307650028942
2,3,3,3,0,1,0.09438008782549644
2,3,3,3,0,2,0.05865331954013992
2,3,3,3,0,3,0.03202748450748421
2,3,3,3,1,0,0.10441006135787229
2,3,3,3,1,1,0.14497153761067502
2,3,3,3,1,2,0.07378862231289388
2,3,3,3,1,3,0.047226346670124396
2,3,3,3,2,0,0.0639882395427824
2,3,3,3,2,1,0.07923268501874849
2,3,3,3,2,2,0.05148608768140025
2,3,3,3,2,3,0.028229768104004717
2,3,3,3,3,0,0.03937137523661209
2,3,3,3,3,1,0.04958395773187138
2,3,3,3,3,2,0.03145241718564611
2,3,3,3,3,3,0.007244933173958984
3,0,0,0,0,0,0.03063239112959505
3,0,0,0,0,1,0.020868985884705916
3,0,0,0,0,2,0.010052181322434555
3,0,0,0,0,3,0.003965838393797225
3,0,0,0,1,0,0.07631243848752364
3,0,0,0,1,1,0.07928412827594968
3,0,0,0,1,2,0.02976273134923488
3,0,0,0,1,3,0.011237934111284752
3,0,0,0,2,0,0.11145118736386854
3,0,0,0,2,1,0.12012990332232033
3,0,0,0,2,2,0.051003417966049215
3,0,0,0,2,3,0.015983515404421108
3,0,0,0,3,0,0.16754758498969824
3,0,0,0,3,1,0.1563368872856404
3,0,0,0,3,2,0.09336535050455531
3,0,0,0,3,3,0.022065524208921106
3,0,0,1,0,0,0.04525125631975327
3,0,0,1,0,1,0.03326282365072498
3,0,0,1,0,2,0.016301433175638605
3,0,0,1,0,3,0.0069241427766318295
3,0,0,1,1,0,0.0898442519240588
3,0,0,1,1,1,0.10059770134624735
3,0,0,1,1,2,0.03865118544792627
3,0,0,1,1,3,0.01682053474222914
3,0,0,1,2,0,0.1140996865092091
3,0,0,1,2,1,0.1217387794756011
3,0,0,1,2,2,0.05342120431902486
3,0,0,1,2,3,0.0188378878478185
3,0,0,1,3,0,0.12763763010026286
3,0,0,1,3,1,0.1232547228942066
3,0,0,1,3,2,0.07438319047605975
3,0,0,1,3,3,0.01897356899460696
3,0,0,2,0,0,0.0633321935988111
3,0,0,2,0,1,0.05022975136519558
3,0,0,2,0,2,0.025045828895641192
3,0,0,2,0,3,0.011453577615939703
3,0,0,2,1,0,0.10021423366405524
3,0,0,2,1,1,0.12092998696081322
3,0,0,2,1,2,0.04755508910640138
3,0,0,2,1,3,0.023852684420954274
3,0,0,2,2,0,0.11066960243948512
3,0,0,2,2,1,0.11688288055617269
3,0,0,2,2,2,0.05301175900376875
3,0,0,2,2,3,0.021034696837602358
3,0,0,2,3,0,0.09212201706312949
3,0,0,2,3,1,0.09206399690523405
3,0,0,2,3,2,0.05614460360029275
3,0,0,2,3,3,0.015457097966503212
3,0,0,3,0,0,0.0838351443869493
3,0,0,3,0,1,0.07174153090773619
3,0,0,3,0,2,0.036395922114570704
3,0,0,3,0,3,0.017919422459098222
3,0,0,3,1,0,0.10572464097330594
3,0,0,3,1,1,0.1374952361513307
3,0,0,3,1,2,0.055339964662560165
3,0,0,3,1,3,0.03199207599381822
3,0,0,3,2,0,0.1015266239411966
3,0,0,3,2,1,0.10614036222566317
3,0,0,3,2,2,0.04975519719873897
3,0,0,3,2,3,0.022215086247642412
3,0,0,3,3,0,0.06288627080429082
3,0,0,3,3,1,0.06504048603292573
3,0,0,3,3,2,0.04008195848306208
3,0,0,3,3,3,0.01191007741711086
3,0,1,0,0,0,0.026134783952526372
3,0,1,0,0,1,0.023059645546988364
3,0,1,0,0,2,0.013828290719871477
3,0,1,0,0,3,0.00760815245036624
3,0,1,0,1,0,0.0633974972564275
3,0,1,0,1,1,0.08173535872418916
3,0,1,0,1,2,0.038041794847883885
3,0,1,0,1,3,0.020118892389246874
3,0,1,0,2,0,0.08513391174300236
3,0,1,0,2,1,0.11717088585028503
3,0,1,0,2,2,0.06498210125633466
3,0,1,0,2,3,0.029373202448641812
3,0,1,0,3,0,0.13140097650394897
3,0,1,0,3,1,0.15020554452007043
3,0,1,0,3,2,0.11371300715773114
3,0,1,0,3,3,0.034095954632485784
3,0,1,1,0,0,0.03800126711819901
3,0,1,1,0,1,0.03617760533530123
3,0,1,1,0,2,0.02207310335534242
3,0,1,1,0,3,0.013074937729317586
3,0,1,1,1,0,0.07346770958578948
3,0,1,1,1,1,0.10208012566431637
3,0,1,1,1,2,0.04862733340574893
3,0,1,1,1,3,0.02964058739254233
3,0,1,1,2,0,0.08578903084916659
3,0,1,1,2,1,0.11687643344472805
3,0,1,1,2,2,0.06699425550032821
3,0,1,1,2,3,0.0340753733486271
3,0,1,1,3,0,0.09853002057927567
3,0,1,1,3,1,0.11656213516661129
3,0,1,1,3,2,0.08917202649305239
3,0,1,1,3,3,0.0288580550316534
3,0,1,2,0,0,0.052202399541508356
3,0,1,2,0,1,0.05362165702815088
3,0,1,2,0,2,0.03328675939487542
3,0,1,2,0,3,0.021228205177598023
3,0,1,2,1,0,0.08043297124694809
3,0,1,2,1,1,0.12044413127290667
3,0,1,2,1,2,0.058723662592913825
3,0,1,2,1,3,0.04125558678947044
3,0,1,2,2,0,0.08167218207708443
3,0,1,2,2,1,0.11014059338692073
3,0,1,2,2,2,0.06525211672866843
3,0,1,2,2,3,0.03734592079156068
3,0,1,2,3,0,0.06979941437275688
3,0,1,2,3,1,0.08545593865281442
3,0,1,2,3,2,0.06606331351067064
3,0,1,2,3,3,0.023075147435151957
3,0,1,3,0,0,0.06765896305387661
3,0,1,3,0,1,0.07498650758011588
3,0,1,3,0,2,0.04736113697573204
3,0,1,3,0,3,0.03251841782031531
3,0,1,3,1,0,0.08308338963732256
3,0,1,3,1,1,0.13408264667837586
3,0,1,3,1,2,0.06690957905314383
3,0,1,3,1,3,0.05417778110755504
3,0,1,3,2,0,0.07335995212847506
3,0,1,3,2,1,0.09792878277770684
3,0,1,3,2,2,0.05996448754080135
3,0,1,3,2,3,0.03861785997785402
3,0,1,3,3,0,0.04665277344776588
3,0,1,3,3,1,0.059111160598766845
3,0,1,3,3,2,0.04617793964671704
3,0,1,3,3,3,0.0174086219754758
3,0,2,0,0,0,0.021083062537762473
3,0,2,0,0,1,0.024092433925985562
3,0,2,0,0,2,0.01798678137743958
3,0,2,0,0,3,0.013800669859636306
3,0,2,0,1,0,0.04979957804973502
3,0,2,0,1,1,0.07967286924318928
3,0,2,0,1,2,0.04597544920105968
3,0,2,0,1,3,0.034056375138146695
3,0,2,0,2,0,0.06148897380803562
3,0,2,0,2,1,0.10806002562973926
3,0,2,0,2,2,0.07828255415444556
3,0,2,0,2,3,0.05103957628033499
3,0,2,0,3,0,0.09743966453700945
3,0,2,0,3,1,0.13645430266799827
3,0,2,0,3,2,0.13095175539751772
3,0,2,0,3,3,0.04981592819196459
3,0,2,1,0,0,0.03003955475963641
3,0,2,1,0,1,0.03703808265296216
3,0,2,1,0,2,0.02813383798116519
3,0,2,1,0,3,0.023240272729123466
3,0,2,1,1,0,0.056549748873289035
3,0,2,1,1,1,0.09750397276351987
3,0,2,1,1,2,0.05758721385498955
3,0,2,1,1,3,0.049165650527666645
3,0,2,1,2,0,0.06071654471748776
3,0,2,1,2,1,0.1056216466430262
3,0,2,1,2,2,0.07908414658265003
3,0,2,1,2,3,0.058019905252596586
3,0,2,1,3,0,0.07159560965235093
3,0,2,1,3,1,0.10376225349750223
3,0,2,1,3,2,0.1006260550286547
3,0,2,1,3,3,0.041315504483379166
3,0,2,2,0,0,0.04031466641101797
3,0,2,2,0,1,0.05363226039828203
3,0,2,2,0,2,0.041449022501983485
3,0,2,2,0,3,0.036863117332157434
3,0,2,2,1,0,0.060484693338611145
3,0,2,2,1,1,0.11239421273641224
3,0,2,2,1,2,0.06794162629650785
3,0,2,2,1,3,0.06685516168219316
3,0,2,2,2,0,0.05647115063095562
3,0,2,2,2,1,0.0972412619615683
3,0,2,2,2,2,0.07525297305830034
3,0,2,2,2,3,0.0621236200693635
3,0,2,2,3,0,0.04955035699566895
3,0,2,2,3,1,0.07431925383959394
3,0,2,2,3,2,0.07283151667309784
3,0,2,2,3,3,0.03227510607428616
3,0,2,3,0,0,0.05093395779819849
3,0,2,3,0,1,0.0731102855890246
3,0,2,3,0,2,0.05748762650895351
3,0,2,3,0,3,0.0550449740493536
3,0,2,3,1,0,0.06090249151787944
3,0,2,3,1,1,0.12196644417178377
3,0,2,3,1,2,0.07546065726090236
3,0,2,3,1,3,0.08558208670745368
3,0,2,3,2,0,0.049444842687440184
3,0,2,3,2,1,0.08427970624505599
3,0,2,3,2,2,0.06741129450841933
3,0,2,3,2,3,0.06261974131627987
3,0,2,3,3,0,0.03228360005909443
3,0,2,3,3,1,0.05011157591825408
3,0,2,3,3,2,0.049625287468782864
3,0,2,3,3,3,0.023735428193123895
3,0,3,0,0,0,0.01593284028660605
3,0,3,0,0,1,0.02358052384626422
3,0,3,0,0,2,0.02191710224496615
3,0,3,0,0,3,0.023451242106938528
3,0,3,0,1,0,0.036645777085189526
3,0,3,0,1,1,0.07275379721284739
3,0,3,0,1,2,0.052051792066674304
3,0,3,0,1,3,0.054005438585984396
3,0,3,0,2,0,0.041604147216102366
3,0,3,0,2,1,0.09335877448180428
3,0,3,0,2,2,0.08834479080387951
3,0,3,0,2,3,0.08308211525541265
3,0,3,0,3,0,0.06768893647901059
3,0,3,0,3,1,0.11612700562066082
3,0,3,0,3,2,0.14127236880624314
3,0,3,0,3,3,0.06818334790141616
3,0,3,1,0,0,0.02213234268395072
3,0,3,1,0,1,0.03534236905441203
3,0,3,1,0,2,0.033422047230665095
3,0,3,1,0,3,0.03850182295559988
3,0,3,1,1,0,0.04056984439484388
3,0,3,1,1,1,0.08680443361165861
3,0,3,1,1,2,0.06356384518203559
3,0,3,1,1,3,0.07601079153387866
3,0,3,1,2,0,0.04005168729640599
3,0,3,1,2,1,0.08896463445317167
3,0,3,1,2,2,0.08701212615703804
3,0,3,1,2,3,0.09207715433802219
3,0,3,1,3,0,0.0484889400680633
3,0,3,1,3,1,0.08609140140565731
3,0,3,1,3,2,0.1058353471164273
3,0,3,1,3,3,0.05513121251816966
3,0,3,2,0,0,0.028881660770093364
3,0,3,2,0,1,0.049762072525163084
3,0,3,2,0,2,0.04787883307551583
3,0,3,2,0,3,0.05938234290437499
3,0,3,2,1,0,0.04219328527605928
3,0,3,2,1,1,0.09729460151460452
3,0,3,2,1,2,0.07291975984534568
3,0,3,2,1,3,0.10050174587504157
3,0,3,2,2,0,0.036221430879186334
3,0,3,2,2,1,0.07964164991804654
3,0,3,2,2,2,0.0805080316208683
3,0,3,2,2,3,0.09586428251300301
3,0,3,2,3,0,0.032630842321350946
3,0,3,2,3,1,0.05995797000060696
3,0,3,2,3,2,0.07448431759405968
3,0,3,2,3,3,0.04187717336667981
3,0,3,3,0,0,0.03543225619913105
3,0,3,3,0,1,0.06586931245098909
3,0,3,3,0,2,0.06448161906740607
3,0,3,3,0,3,0.08610239512941054
3,0,3,3,1,0,0.04125391886355649
3,0,3,3,1,1,0.10252208922982503
